Query	Passage_Scores
query_20097	{'passage_2509345': 0.6154924385936618, 'passage_2509347': 0.512659222424166, 'passage_2173891': 0.056973242172262385, 'passage_2173893': 0.05350420236215269, 'passage_2173888': 0.05321333483535469, 'passage_2173889': 0.04871541397987459, 'passage_796282': 0.04846457244400061}
query_20112	{'passage_2509345': 0.5346575492224679, 'passage_2509349': 0.4901675585352611, 'passage_2509347': 0.46325379155874186, 'passage_2173891': 0.05103391053425575, 'passage_2173888': 0.04828727302133775, 'passage_2173893': 0.04789888727094591}
query_20116	{'passage_2509345': 0.502209008441814, 'passage_2509347': 0.44029191507257326, 'passage_796282': 0.05487060789309542, 'passage_2173891': 0.05211353914222685, 'passage_2173893': 0.04970925629476358, 'passage_2173888': 0.04895230975825286, 'passage_2173889': 0.04623395817558725}
query_20119	{'passage_2509345': 0.7458503517008658, 'passage_2509347': 0.6677524946683163, 'passage_2173891': 0.05116695633700363, 'passage_796282': 0.04981775198058186, 'passage_2173893': 0.04828330636460796, 'passage_2173888': 0.04794966367931144, 'passage_2173889': 0.04393814460270969}
query_20133	{'passage_2509345': 0.6953700723874211, 'passage_2509347': 0.5967993862115386, 'passage_796282': 0.0526770352581889, 'passage_2173891': 0.04959822437263113, 'passage_2173893': 0.047647817944909646, 'passage_2173888': 0.04685540990176174, 'passage_2173889': 0.04375199602518341}
query_20137	{'passage_2509345': 0.8299794383280458, 'passage_2509347': 0.7200617067349804, 'passage_2173891': 0.05056945714026956, 'passage_2173893': 0.04804011454891134, 'passage_2173888': 0.047939619017593485, 'passage_796282': 0.047903972765185536, 'passage_2173889': 0.044091954894897874}
query_20142	{'passage_2509345': 0.6690964984004992, 'passage_2509347': 0.583637190099432, 'passage_2173891': 0.04828716183934583, 'passage_2173893': 0.04548929441185113, 'passage_2173888': 0.0451547219782894, 'passage_796282': 0.04159358071554282, 'passage_2173889': 0.04141690612961218}
query_20144	{'passage_2509345': 0.553508326988387, 'passage_2509349': 0.496135474429649, 'passage_2509347': 0.4746984483339926, 'passage_2173891': 0.05226075553782814, 'passage_2173888': 0.04940336741870858, 'passage_2173893': 0.04914353502367667}
query_20145	{'passage_2509345': 0.5982431550219345, 'passage_2509347': 0.5342990610456111, 'passage_796282': 0.0547240069339512, 'passage_2173891': 0.05201907693966512, 'passage_2173893': 0.04999881746931589, 'passage_2173888': 0.049321301530241, 'passage_2173889': 0.04571046747246407}
query_20156	{'passage_2509345': 0.6404400480423178, 'passage_2509347': 0.5473081927826351, 'passage_796282': 0.05245235635048699, 'passage_2173891': 0.05011905818883408, 'passage_2173893': 0.04756683233710108, 'passage_2173888': 0.04735512031620651, 'passage_2173889': 0.04333770274476845}
query_20157	{'passage_2509345': 0.603329998880087, 'passage_2509347': 0.5182771509014067, 'passage_2173891': 0.052827840372266247, 'passage_796282': 0.05048628466014101, 'passage_2173893': 0.05002939998020632, 'passage_2173888': 0.0496233207472899, 'passage_2173889': 0.04511328788196893}
query_20160	{'passage_2509345': 0.6373597647754813, 'passage_2509347': 0.5569765717846307, 'passage_796282': 0.05058897997366542, 'passage_2173891': 0.05025240357520567, 'passage_2173893': 0.04785356382809443, 'passage_2173888': 0.04752225112654557, 'passage_2173889': 0.04340002393779639}
query_20165	{'passage_2509348': 0.5197512534583296, 'passage_2509347': 0.49788154505777193, 'passage_2509349': 0.4898179207516577, 'passage_2173891': 0.05215901790893498, 'passage_2173888': 0.049321366487508456, 'passage_961074': 0.048741949210753296, 'passage_2173889': 0.04594302338616618, 'passage_4703543': 0.04044844722230872, 'passage_172364': 0.04028547325287468}
query_20168	{'passage_2509345': 0.6110628594368119, 'passage_2509347': 0.5161038189081004, 'passage_796282': 0.057642190252142685, 'passage_2173891': 0.0523271127191095, 'passage_2173893': 0.04970127362300169, 'passage_2173888': 0.049248577998051574, 'passage_2173889': 0.04652619805045238}
query_20170	{'passage_2509345': 1.0876472096832164, 'passage_2509349': 0.9021548077539873, 'passage_2509347': 0.8877128819469053, 'passage_2173891': 0.05682838540067861, 'passage_2173888': 0.05336550333096928, 'passage_2173893': 0.05332301089297628}
query_20180	{'passage_2509345': 0.592274149893076, 'passage_2509347': 0.5353500720965718, 'passage_2173891': 0.05331258944879224, 'passage_796282': 0.05283981449427338, 'passage_2173893': 0.05084287842769078, 'passage_2173888': 0.05018807316978651, 'passage_2173889': 0.04703968021753929}
query_20184	{'passage_2509345': 0.5278703589221718, 'passage_2509349': 0.511899613174362, 'passage_2509347': 0.4493840967825559, 'passage_2173891': 0.05560116328937446, 'passage_2173888': 0.05230115901867284, 'passage_2173893': 0.052243695360230095}
query_20185	{'passage_2509345': 0.8820478928018148, 'passage_2509347': 0.7479111399857531, 'passage_2509349': 0.7224298817937714, 'passage_2173891': 0.05156557170079647, 'passage_796282': 0.04915224268678234}
query_20186	{'passage_2509348': 0.8557637594830668, 'passage_2509347': 0.7154538161891454, 'passage_2509349': 0.6562967606493474, 'passage_2173891': 0.051251080908680045, 'passage_2173888': 0.04823701319797003, 'passage_2173889': 0.04384155468211548, 'passage_961074': 0.04149673760570167, 'passage_172364': 0.04053896797771534}
query_20187	{'passage_2509345': 0.928389379124518, 'passage_2509347': 0.8105857055628755, 'passage_2509349': 0.7547445902571716, 'passage_2173891': 0.0505260836853208, 'passage_2173888': 0.04781373683484165, 'passage_2173893': 0.047667845249977185}
query_20188	{'passage_2509345': 0.6238122543576748, 'passage_2509349': 0.5203689063550768, 'passage_2509347': 0.5132813233532367, 'passage_2173891': 0.05357452332317116, 'passage_2173888': 0.05079440370755987, 'passage_2173893': 0.05038728362054639}
query_20195	{'passage_2509345': 0.9173108765528842, 'passage_2509347': 0.7982433062333306, 'passage_2173891': 0.05421300417764826, 'passage_2173893': 0.05171036208170669, 'passage_796282': 0.05049784813115877, 'passage_2173888': 0.05047705421892461, 'passage_2173889': 0.04634781796724942}
query_20204	{'passage_2509345': 0.6800922998907757, 'passage_2509349': 0.6037751924491225, 'passage_2509347': 0.5900071646105943, 'passage_2173891': 0.05397345552618296, 'passage_2173888': 0.051200169997942996, 'passage_2173893': 0.05067459255926003}
query_20206	{'passage_2509345': 0.6624805789068859, 'passage_2509347': 0.5494129995651902, 'passage_2173891': 0.05278762918538297, 'passage_2173893': 0.04944298276680491, 'passage_2173888': 0.04937986492740115, 'passage_2173889': 0.045219203876804656, 'passage_796282': 0.041000699599031964}
query_20211	{'passage_2509345': 0.6879253651984415, 'passage_2509347': 0.6350561144871981, 'passage_2173891': 0.0526051165664377, 'passage_2173893': 0.050059470252484285, 'passage_2173888': 0.04922680320172062, 'passage_796282': 0.04729475563533149, 'passage_2173889': 0.044652926058034885}
query_20215	{'passage_2509345': 0.5990668998802855, 'passage_2509349': 0.5636138761026267, 'passage_2509347': 0.5388994845736673, 'passage_2173891': 0.05469253495753177, 'passage_2173888': 0.051748514031824525, 'passage_2173893': 0.05151280952095945}
query_20219	{'passage_2509348': 0.7601136348797375, 'passage_2509347': 0.6466760496180192, 'passage_2509349': 0.5833444014544551, 'passage_2173891': 0.049409112667615544, 'passage_2173888': 0.046704758237482005, 'passage_961074': 0.04214154691213111, 'passage_2173889': 0.04195942767231179, 'passage_172364': 0.04095382492940739}
query_20221	{'passage_2509348': 0.6355696034780485, 'passage_2509347': 0.519161860413321, 'passage_2509349': 0.495249830698325, 'passage_2173891': 0.049694711280573366, 'passage_2173888': 0.04716201922966941, 'passage_2173889': 0.04267165335871182, 'passage_961074': 0.042234757155290424, 'passage_172364': 0.040257636339594366}
query_20226	{'passage_2509345': 0.6300631132607066, 'passage_2509347': 0.5167997330963978, 'passage_2173891': 0.053666005351355434, 'passage_2173893': 0.05082193739184869, 'passage_796282': 0.05048568669361458, 'passage_2173888': 0.05012995074222494, 'passage_2173889': 0.046845069184543835}
query_20236	{'passage_2515382': 0.36016403866350893, 'passage_2019365': 0.19809365907109852, 'passage_5712808': 0.17623583668100345, 'passage_5712812': 0.14354358718097182, 'passage_2019373': 0.1395232920285215, 'passage_5712806': 0.13186380919095575, 'passage_2019364': 0.10968119237094628, 'passage_3494288': 0.08202766129873489, 'passage_4365154': 0.07466808932274613, 'passage_3494287': 0.07418956340800147, 'passage_3467969': 0.07068262263243075, 'passage_875172': 0.06571499120298242, 'passage_3467973': 0.06501487327897158, 'passage_3467970': 0.06399134882173219, 'passage_4365157': 0.062314659263931996, 'passage_6990600': 0.061755811011776296, 'passage_1386350': 0.060886423487957725, 'passage_1771383': 0.056951234915277926, 'passage_7045573': 0.05679341358653729, 'passage_875168': 0.056648874929570825, 'passage_416656': 0.054773202615475906, 'passage_4026382': 0.05139812874109863, 'passage_2482602': 0.051294157837693574, 'passage_6990597': 0.05125733913993891, 'passage_4394705': 0.05121164764653507, 'passage_1679430': 0.05039271267726085, 'passage_2545915': 0.05023287489463488, 'passage_4117262': 0.04907838548675666, 'passage_4394697': 0.04787654053119967, 'passage_4117263': 0.047127926256841604, 'passage_6990601': 0.04602496869790423, 'passage_162759': 0.045961614727822016, 'passage_2706972': 0.045782963350785036, 'passage_3467975': 0.04569116284762809, 'passage_3431736': 0.045666551806030874, 'passage_6990598': 0.04549739869859937, 'passage_671063': 0.045346819424816984, 'passage_2706979': 0.0443671285768792, 'passage_4117267': 0.04430123739380184, 'passage_5675558': 0.04421323020135649, 'passage_2545917': 0.04395116522101135, 'passage_4026380': 0.04394787158318716, 'passage_4026383': 0.043648084321163995, 'passage_2545918': 0.0435387599313639, 'passage_3996750': 0.04346132847794445, 'passage_4026379': 0.043419813865874304, 'passage_5675561': 0.04307563985816312, 'passage_1771385': 0.04306459714027624, 'passage_263121': 0.04299274748127988}
query_20241	{'passage_2545916': 0.3288884594253308, 'passage_2545917': 0.24192753699425046, 'passage_2545915': 0.1910894965342829, 'passage_2545918': 0.18170899257585224, 'passage_2545912': 0.13945404206588907, 'passage_1227034': 0.07663032817470998, 'passage_1227030': 0.07561471896768707, 'passage_1227028': 0.06694309788987826, 'passage_1227026': 0.06501268848635448, 'passage_4026382': 0.056979074841019155, 'passage_4026380': 0.05509000534007188, 'passage_4394705': 0.05502774960542947, 'passage_507741': 0.0532186337056251, 'passage_7924171': 0.05120727603122833, 'passage_3467970': 0.050206855444200275, 'passage_875168': 0.049981958223525906, 'passage_5831027': 0.04974419531575238, 'passage_4026383': 0.048717998750610524, 'passage_7924178': 0.048069634073321085, 'passage_786641': 0.04754979623997663, 'passage_1565869': 0.04752894590615118, 'passage_3193116': 0.04486197545896053, 'passage_5712808': 0.04468993738889119, 'passage_1565871': 0.04393055311088875, 'passage_3494288': 0.04332794317779876, 'passage_1565868': 0.042660594612439484, 'passage_5712812': 0.042638528983245445, 'passage_3467973': 0.04257905872687863, 'passage_3494287': 0.04011865844810669, 'passage_2754981': 0.03978302238903938, 'passage_1565874': 0.03977471051754862}
query_20243	{'passage_2545916': 0.36150301252083156, 'passage_2545915': 0.3429369710166999, 'passage_2545917': 0.24928121393615385, 'passage_2545918': 0.2264297211817957, 'passage_2545912': 0.1376021689117374, 'passage_3467970': 0.06371607766935453, 'passage_3494288': 0.059802727464719936, 'passage_4026382': 0.059233891551135835, 'passage_2706974': 0.05735300262584207, 'passage_4026380': 0.0555057912901553, 'passage_3494287': 0.053969799687651955, 'passage_2706980': 0.052292843832578026, 'passage_4026383': 0.052213658837388925, 'passage_3467973': 0.051823060966865675, 'passage_1227030': 0.05136806990107754, 'passage_5712808': 0.05131920689730011, 'passage_1227034': 0.05087355473038122, 'passage_5712812': 0.05050093683390533, 'passage_4394705': 0.0487751328368471, 'passage_2706979': 0.04797511641985686, 'passage_1227028': 0.04779522499685869, 'passage_5831027': 0.04779177876676006, 'passage_1386350': 0.04690212135872104, 'passage_1227026': 0.046363860014167875, 'passage_2706978': 0.04597547538316877, 'passage_1771383': 0.045334366110340106, 'passage_722035': 0.04521421229798622, 'passage_875168': 0.04487743164564518, 'passage_1565868': 0.04449823925159345, 'passage_2706972': 0.04414045421481593, 'passage_507741': 0.04407692747249152}
query_20247	{'passage_2545915': 0.18641180437273028, 'passage_2545918': 0.15319962756112965, 'passage_2545916': 0.14107609374847074, 'passage_2545917': 0.11455561486450257, 'passage_3494288': 0.08860298388379892, 'passage_2545912': 0.07958018706375358, 'passage_3494287': 0.07453417561309389, 'passage_2706974': 0.07190815952898863, 'passage_722035': 0.060108282219887156, 'passage_2706978': 0.056524521613536015, 'passage_2706972': 0.05609921452567289, 'passage_722033': 0.055940701282906694, 'passage_3467970': 0.054613020443254445, 'passage_2706980': 0.053941802836574404, 'passage_4026382': 0.05376388632803348, 'passage_722036': 0.05299468251660208, 'passage_5712808': 0.05243674416399165, 'passage_162759': 0.051977196128710594, 'passage_5712806': 0.04944357027660245, 'passage_5831027': 0.04944050232380196, 'passage_1227028': 0.04907987864965816, 'passage_4026380': 0.04901549796270191, 'passage_5712812': 0.04855260743790967, 'passage_1227034': 0.04795531263590196, 'passage_4026383': 0.04715494391511711, 'passage_1227030': 0.047117486089805025, 'passage_507741': 0.046864510996601105, 'passage_2706979': 0.04679757732202162, 'passage_3467973': 0.04678795521920472, 'passage_1771383': 0.04662833325956526, 'passage_3467969': 0.04489109571427616, 'passage_4394705': 0.04411084822541464, 'passage_1227026': 0.042311054782958754}
query_20252	{'passage_2545915': 0.1861796694116237, 'passage_2545917': 0.14696193805353655, 'passage_2545916': 0.14554725686519382, 'passage_2545918': 0.10749964014448693, 'passage_2545912': 0.10715500325862899, 'passage_5712812': 0.09072373953582655, 'passage_3467970': 0.08808141912507932, 'passage_3467973': 0.08648510262149338, 'passage_2706974': 0.08311968985427029, 'passage_2706979': 0.08033922531138546, 'passage_2706980': 0.07823781077730453, 'passage_5712808': 0.07767912054485288, 'passage_3494288': 0.0775037056369627, 'passage_2706972': 0.06873993394678787, 'passage_2706978': 0.06463777728319234, 'passage_3467975': 0.06433459170481615, 'passage_1386350': 0.06213240988223307, 'passage_4026382': 0.0607837374527787, 'passage_3494287': 0.05747766700559114, 'passage_875168': 0.0545056166055399, 'passage_4026383': 0.05431239176213763, 'passage_1771383': 0.05227087921696919, 'passage_4394705': 0.052194545656900765, 'passage_7924178': 0.051579857439667726, 'passage_7924171': 0.05154933737212643, 'passage_4026380': 0.049429809428693586, 'passage_1227028': 0.047906655995462254, 'passage_1227030': 0.04760641316330114, 'passage_507741': 0.04591875163788442, 'passage_1565869': 0.04518264270960652, 'passage_1565868': 0.04424130500717934, 'passage_1227034': 0.04194528155408694, 'passage_1227026': 0.04124519116150908, 'passage_5675561': 0.04093070895972418, 'passage_1565871': 0.04082635746880097}
query_20253	{'passage_2545916': 0.3870365620039632, 'passage_2545915': 0.2317074584963877, 'passage_2545917': 0.2073973479357109, 'passage_2545918': 0.16205471408728672, 'passage_2545912': 0.11436375550987551, 'passage_3467970': 0.08539894623713196, 'passage_3467973': 0.0688807094867431, 'passage_2706974': 0.06497708336887345, 'passage_5712812': 0.06428514368773258, 'passage_5712808': 0.06327170345333197, 'passage_4026382': 0.05931871635669296, 'passage_3494288': 0.05864414059359716, 'passage_1227030': 0.05838927661563276, 'passage_1386350': 0.0572236497201618, 'passage_1227028': 0.05582896246379815, 'passage_2706979': 0.05487825812141739, 'passage_3494287': 0.05471602276598832, 'passage_4026380': 0.05467783609010975, 'passage_1227034': 0.0545682690348419, 'passage_1227026': 0.051737534794892896, 'passage_2706980': 0.05137478464066174, 'passage_1771383': 0.051036762103596194, 'passage_4394705': 0.05087045483218568, 'passage_507741': 0.05067545460571279, 'passage_875168': 0.04952519712046702, 'passage_3467975': 0.04869539243314699, 'passage_2706978': 0.048668690998952956, 'passage_5831027': 0.04805250903672784, 'passage_4026383': 0.047432884051866284, 'passage_2706972': 0.04713951114904944, 'passage_1565869': 0.04452673779925491, 'passage_1565868': 0.04244444471249743, 'passage_7924171': 0.04239218005888421, 'passage_1565871': 0.04182252087628706}
query_20270	{'passage_2545915': 0.18407681543805068, 'passage_2545917': 0.1705999011000843, 'passage_2545916': 0.1548256056697728, 'passage_2545912': 0.1362182576469173, 'passage_2545918': 0.10752482863027932, 'passage_5712812': 0.0829740951187702, 'passage_5712808': 0.07155287206297747, 'passage_3467973': 0.0681451278743767, 'passage_3467970': 0.06713445027718433, 'passage_2706979': 0.06571988011275597, 'passage_2706980': 0.06427379128258044, 'passage_4026382': 0.06143988719643223, 'passage_2706974': 0.060205571763162755, 'passage_3467975': 0.05832391930239096, 'passage_3494288': 0.057092727765240284, 'passage_4394705': 0.05511743393626464, 'passage_4026383': 0.05442081968074061, 'passage_1386350': 0.05268461541585102, 'passage_875168': 0.05145743289087776, 'passage_2706972': 0.050667192901118895, 'passage_2706978': 0.04970969461486884, 'passage_4026380': 0.048793217371119704, 'passage_7924171': 0.04872192848970605, 'passage_7924178': 0.04865481619691136, 'passage_1771383': 0.048028813181579, 'passage_3494287': 0.046610284383967186, 'passage_1227030': 0.044580876175557504, 'passage_1565869': 0.04262959820319406, 'passage_1227028': 0.04238490089465297, 'passage_1565868': 0.04209321511995364, 'passage_5021019': 0.0418563404488922, 'passage_1565871': 0.04166550109559453}
query_20271	{'passage_2545915': 0.17617698611759858, 'passage_2545917': 0.14820536451030586, 'passage_2545916': 0.1464788055357021, 'passage_2545912': 0.11468681011119189, 'passage_2545918': 0.08929112159797566, 'passage_5712812': 0.08225677723292313, 'passage_3467970': 0.08171536683950327, 'passage_3467973': 0.08012512214019381, 'passage_3467975': 0.07310563119528582, 'passage_2706979': 0.06964518333866378, 'passage_2706980': 0.06485279204475632, 'passage_5712808': 0.06457322929035623, 'passage_1386350': 0.060458721876860445, 'passage_875168': 0.057243942951058606, 'passage_2706974': 0.05593880924223232, 'passage_7924178': 0.055024896630080984, 'passage_4026382': 0.0544194639898973, 'passage_4026383': 0.05306536683118809, 'passage_1565869': 0.05199687237780591, 'passage_1565871': 0.05147474645657647, 'passage_1565868': 0.05090209844876723, 'passage_3494288': 0.05073370571545751, 'passage_7924171': 0.05068082346414679, 'passage_1565874': 0.04970442585940147, 'passage_4394705': 0.049406095546969654, 'passage_2706972': 0.04836061331983471, 'passage_1227030': 0.04664525069887577, 'passage_4026380': 0.046568734776376984, 'passage_2706978': 0.04631852093049755}
query_20279	{'passage_2545916': 0.41189462294265383, 'passage_2545917': 0.29705558784548947, 'passage_2545918': 0.23740438566327776, 'passage_2545915': 0.20888134562446156, 'passage_2545912': 0.17280753656835998, 'passage_4026382': 0.06159107616953576, 'passage_1227034': 0.06141956839292817, 'passage_1227030': 0.060494529575704004, 'passage_4394705': 0.05698244991343478, 'passage_1227028': 0.05592472740958684, 'passage_4026380': 0.05518157711684227, 'passage_3467970': 0.05270549329594175, 'passage_1227026': 0.05235610877583067, 'passage_3494288': 0.05053095339658639, 'passage_5712808': 0.04980785110293108, 'passage_4026383': 0.04914869474786245, 'passage_507741': 0.04766458202986946, 'passage_786641': 0.04705907696173681, 'passage_5831027': 0.046824564531893716, 'passage_5712812': 0.0464997309087425, 'passage_875168': 0.04615763452474641, 'passage_722035': 0.04609290195929068, 'passage_3467973': 0.04526912562675092, 'passage_2706974': 0.045185707335938616, 'passage_7924171': 0.045066978384321034, 'passage_3494287': 0.04440574721402981, 'passage_7924178': 0.04171714001637598, 'passage_3193116': 0.041685304761149976, 'passage_2706980': 0.04098193814208306}
query_20286	{'passage_2545915': 0.35028176668605954, 'passage_2545916': 0.29471750477977365, 'passage_2545917': 0.2496981692362177, 'passage_2545918': 0.17277927573719215, 'passage_2545912': 0.16539979759538045, 'passage_3467970': 0.062350386266963806, 'passage_4026382': 0.05660166736051892, 'passage_1227030': 0.05591108792165811, 'passage_875168': 0.055564210612028764, 'passage_5712812': 0.05551112163946699, 'passage_4394705': 0.054935023673125694, 'passage_7924178': 0.05402382646153107, 'passage_5712808': 0.053763919407836015, 'passage_4026383': 0.05367913191309788, 'passage_3467973': 0.05354231961829451, 'passage_3494288': 0.05350068624613637, 'passage_3467975': 0.05251841216392182, 'passage_4026380': 0.051983581415880116, 'passage_1227034': 0.0516200785506562, 'passage_1565869': 0.05153251556704679, 'passage_1227028': 0.05098355389986145, 'passage_1565871': 0.05072692682058778, 'passage_1565868': 0.050701501252665954, 'passage_7924171': 0.05000558438425986, 'passage_2706980': 0.04938255790118377, 'passage_1227026': 0.04898322675906817, 'passage_2706974': 0.048275103856433015, 'passage_507741': 0.047599117464658856, 'passage_2706979': 0.046852365823873955, 'passage_5831027': 0.0465424340781505, 'passage_3494287': 0.04553650403455241, 'passage_786641': 0.045269528228244614}
query_20289	{'passage_2545915': 0.23486827717369513, 'passage_2545916': 0.1963882537796749, 'passage_2545917': 0.19599241839909015, 'passage_2545912': 0.13095786202121723, 'passage_2545918': 0.11760537590634892, 'passage_3467970': 0.08702987044641988, 'passage_5712812': 0.0829245532136212, 'passage_3467973': 0.08108835027094559, 'passage_5712808': 0.07191674091634902, 'passage_4026382': 0.06540591988467293, 'passage_3467975': 0.06522865074698672, 'passage_2706979': 0.0647731984245088, 'passage_2706980': 0.06127373037794765, 'passage_3494288': 0.060302684303608134, 'passage_875168': 0.06016604509750332, 'passage_4026383': 0.059401920117131565, 'passage_1386350': 0.059341436456564874, 'passage_2706974': 0.058088296227791214, 'passage_4394705': 0.056608781069443566, 'passage_4026380': 0.05502481000590259, 'passage_7924178': 0.053411703530244665, 'passage_1565869': 0.05177828353212942, 'passage_7924171': 0.051728438325116526, 'passage_1227030': 0.05117411808746045, 'passage_2706972': 0.0498102502372891, 'passage_3494287': 0.049742529315502326, 'passage_1565868': 0.049116436627690094, 'passage_1227028': 0.049064046561121774, 'passage_1565871': 0.048916474814562724, 'passage_2706978': 0.04795520736367166, 'passage_1771383': 0.04708283166701511, 'passage_1565874': 0.046946050560825785}
query_20297	{'passage_2545916': 0.21175383886387003, 'passage_2545915': 0.1892450032249744, 'passage_2545918': 0.14993633348839888, 'passage_2545917': 0.1414373034860915, 'passage_2545912': 0.0960355443963726, 'passage_3494288': 0.07515317306318445, 'passage_2706974': 0.07372628009868638, 'passage_3467970': 0.06712424350216659, 'passage_5712808': 0.06370420160473143, 'passage_3494287': 0.06328249454449945, 'passage_5712812': 0.06028043518438965, 'passage_3467973': 0.05855130503485767, 'passage_4026382': 0.05677875682651917, 'passage_1227028': 0.05604551816626327, 'passage_1227030': 0.05449235462679889, 'passage_2706978': 0.053656981474650846, 'passage_2706972': 0.05288442576742659, 'passage_2706980': 0.05265111934868941, 'passage_1227034': 0.052466959216687516, 'passage_507741': 0.05188318603628505, 'passage_2706979': 0.05172700931648934, 'passage_4394705': 0.05087607244162861, 'passage_4026380': 0.04932353801462715, 'passage_722035': 0.048908128783690344, 'passage_1771383': 0.04814260159232883, 'passage_5831027': 0.048051090941892353, 'passage_875168': 0.047183028621779685, 'passage_1227026': 0.04709483011925772, 'passage_1386350': 0.046502370493355, 'passage_722033': 0.045254613303406334, 'passage_7924171': 0.04433976010792942, 'passage_4026383': 0.04432991137507704}
query_20304	{'passage_2545915': 0.3846924768342748, 'passage_2545916': 0.30031067076267265, 'passage_2545917': 0.2317226662499617, 'passage_2545918': 0.2256550434794849, 'passage_2545912': 0.13506333249395022, 'passage_3494288': 0.06496841158894684, 'passage_3467970': 0.060799428146213225, 'passage_2706974': 0.058013318690020244, 'passage_4026382': 0.057748912815179416, 'passage_3494287': 0.05657901197276594, 'passage_2706980': 0.05361114008052514, 'passage_4026380': 0.05333152675106108, 'passage_5712808': 0.05306173630640169, 'passage_4026383': 0.052232515427536375, 'passage_5712812': 0.05128978215999289, 'passage_4394705': 0.05059305136576136, 'passage_3467973': 0.050568203626746966, 'passage_1227030': 0.049886608366968795, 'passage_5831027': 0.04962534514909733, 'passage_1227034': 0.049450952641076476, 'passage_2706979': 0.04812885278079387, 'passage_722035': 0.047493167546568, 'passage_1227028': 0.047204885504621784, 'passage_2706978': 0.046669316334103324, 'passage_2706972': 0.04586992782306654, 'passage_875168': 0.04579910078452415, 'passage_1386350': 0.04544482163137849, 'passage_507741': 0.04504742374274232, 'passage_1227026': 0.04494559640746208, 'passage_1771383': 0.0442759130629167, 'passage_1565868': 0.04407376315975282}
query_20306	{'passage_2545915': 0.35028176668605954, 'passage_2545916': 0.29471750477977365, 'passage_2545917': 0.2496981692362177, 'passage_2545918': 0.17277927573719215, 'passage_2545912': 0.16539979759538045, 'passage_3467970': 0.062350386266963806, 'passage_4026382': 0.05660166736051892, 'passage_1227030': 0.05591108792165811, 'passage_875168': 0.055564210612028764, 'passage_5712812': 0.05551112163946699, 'passage_4394705': 0.054935023673125694, 'passage_7924178': 0.05402382646153107, 'passage_5712808': 0.053763919407836015, 'passage_4026383': 0.05367913191309788, 'passage_3467973': 0.05354231961829451, 'passage_3494288': 0.05350068624613637, 'passage_3467975': 0.05251841216392182, 'passage_4026380': 0.051983581415880116, 'passage_1227034': 0.0516200785506562, 'passage_1565869': 0.05153251556704679, 'passage_1227028': 0.05098355389986145, 'passage_1565871': 0.05072692682058778, 'passage_1565868': 0.050701501252665954, 'passage_7924171': 0.05000558438425986, 'passage_2706980': 0.04938255790118377, 'passage_1227026': 0.04898322675906817, 'passage_2706974': 0.048275103856433015, 'passage_507741': 0.047599117464658856, 'passage_2706979': 0.046852365823873955, 'passage_5831027': 0.0465424340781505, 'passage_3494287': 0.04553650403455241, 'passage_786641': 0.045269528228244614}
query_20307	{'passage_2545915': 0.18641180437273028, 'passage_2545918': 0.15319962756112965, 'passage_2545916': 0.14107609374847074, 'passage_2545917': 0.11455561486450257, 'passage_3494288': 0.08860298388379892, 'passage_2545912': 0.07958018706375358, 'passage_3494287': 0.07453417561309389, 'passage_2706974': 0.07190815952898863, 'passage_722035': 0.060108282219887156, 'passage_2706978': 0.056524521613536015, 'passage_2706972': 0.05609921452567289, 'passage_722033': 0.055940701282906694, 'passage_3467970': 0.054613020443254445, 'passage_2706980': 0.053941802836574404, 'passage_4026382': 0.05376388632803348, 'passage_722036': 0.05299468251660208, 'passage_5712808': 0.05243674416399165, 'passage_162759': 0.051977196128710594, 'passage_5712806': 0.04944357027660245, 'passage_5831027': 0.04944050232380196, 'passage_1227028': 0.04907987864965816, 'passage_4026380': 0.04901549796270191, 'passage_5712812': 0.04855260743790967, 'passage_1227034': 0.04795531263590196, 'passage_4026383': 0.04715494391511711, 'passage_1227030': 0.047117486089805025, 'passage_507741': 0.046864510996601105, 'passage_2706979': 0.04679757732202162, 'passage_3467973': 0.04678795521920472, 'passage_1771383': 0.04662833325956526, 'passage_3467969': 0.04489109571427616, 'passage_4394705': 0.04411084822541464, 'passage_1227026': 0.042311054782958754}
